sequence_id,sequence_sha256,split_group_id
F4H5U4_CELFA/5-38,c23a6eee1b1999d94b1fb8ce267e4266add6ba2e47664a0f9817fc21a5caa8d4,EIIB_d5498b78c60c829b
F4LX73_TEPAE/386-419,da5eea7ea2020c2bacc74fb60f14eb57c1c67b58826764a9d6d0b7968a2ae82d,EIIB_807d1afc0c2b9515
F5YNM8_TREPZ/10-41,83ea4995461fc647ef5e36a6a11e90d7cf8beac7aa8b03ed87ae1bdc291f8e8f,EIIB_8980eebbe123495c
F6ABH7_PSEF1/10-43,8e278c8612f5a9774aab468553e9f8a28c0ff4f3e65e73ebf8180eb3c662512b,EIIB_2dea752efbcc5991
F6ABI0_PSEF1/35-68,230d8401bc5475788d1d240bfc40565473da96d04bb718bf772571033112cf8d,EIIB_7048898e4093fa0c
F6EQL8_HOYSD/5-38,b1515b922e98a16da32777f21bc75dbac931e0207fdaa7d11df5be9e332468ea,EIIB_ea1849c96d537fbd
F6FQH0_ISOV2/5-38,195b368c33cb1731647171ee6a19d68a0459fe7746e803b2f172fcdea90b2eff,EIIB_82a5efa5ec38cb42
F7V3Z7_CLOSS/8-41,1c8aa27012979fad062887b5dd5b023a4b5d6482237a2bc99c6d887d60fe9de0,EIIB_1b3195bceae72600
F9UR54_LACPL/411-444,59404ea413e45735f2691e3501f600e71efe5a102591db03158cb8e247eb58f2,EIIB_e3fd1ce3c4b192bb
F9USA3_LACPL/407-440,5fd6a7febb1c92ca457056c33a550978dfdc677edaef2bbdbbf884564aaee931,EIIB_caeac1e91dff7e11
F9USP3_LACPL/8-41,ea11190bedf3e4cc31ff3564a46666d981f71f7ece337408ebc146ed2ebeb042,EIIB_48608e6cc4e2e799
F9UT62_LACPL/183-214,ec9e11e1c4e300af14396227d6765a32eb856753889f51788ae1bfe0997a8bb3,EIIB_c50ec178b216658c
F9UTC3_LACPL/10-42,17604125f72d269e4cd27c1bd7f8ac8b03497fc847a9c598c6e3ff3b310f98a4,EIIB_853cd5758b3ab4eb
F9UTD2_LACPL/8-41,c524eaf72b1395f210a1c1e14dde38a862ca844ac2727485bc16960d11386f29,EIIB_9ec98e4666e2bed2
F9UTE0_LACPL/175-208,4755f36d3e6fc1ad1415e752bfe46febe3c36c410a6de071d309e578c62476a0,EIIB_3627f900f40d0324
F9UUH8_LACPL/8-41,4a3d513e8462c2fbe33607b98de5f67fa5f02cbc2e7652cdcada948b0dc17fa8,EIIB_ac1aa467d13823db
F9UUI6_LACPL/11-44,2f7e618565be08adbe4806454d0edcaf1a7bc3ae18f424634aef723b9cf46535,EIIB_e3172f13b133fd23
F9VCI7_LACGL/11-44,b96792010c8a22cfc8c055184bd1409840af59234e52774bb851ae1c2d396428,EIIB_3bd064c3be0de907
F9VCN1_LACGL/611-643,50840ed3ca8fd43c26f3ffb8492a545f0e8b56ac35b1a9c66ccaab5efc0f91e0,EIIB_8dc6ce9a873863d1
F9VDV5_LACGL/409-441,651a157012561ed7cdd4474acd696f92342ea4de7126933a48ae7f87d53758cc,EIIB_d98aee5deb94e634
F9VEA3_LACGL/9-42,e8a21a469015e46498897e9676a9bae98b409abac9828ea87289b2cde4efa5a4,EIIB_8e0a3224fa9f19bd
G0VLH8_MEGEL/466-499,67d44cab0e13ca9373af9cb3a23af6774ef2fa304cbf0f34483245eb7b72d686,EIIB_01ec31ed0ed2865e
G1UB46_LACAC/8-40,6496b579dded6f1e4a06c808b673c7e714c8dd6300f85efb09205d290e979c63,EIIB_5e09d3e6a7b91696
G2SMI9_LIGR2/8-40,0a0c89d674fbaf57f51d7077cedcd910a1a42d6bc803ac5eb8e8e4498d749ade,EIIB_3420e4beee3b25c2
G4Q716_ACIIR/9-41,8a95ac93a246677fb7ce8d242b9e813c29e37d1da1a802c69660c9d372fd26e0,EIIB_ac1e1e9d25a3227a
G8PB16_PEDCP/11-44,e858adfd0275c3afa93885dca0b282d69216e304f1cef3a97d5c2f7152625173,EIIB_f5567d5a2f1669a8
G8PBA0_PEDCP/178-210,4602bba04c344412110bce048819bd7e67ebe484e18730045ff6c961b062e6f0,EIIB_528385721f91066e
G8PBT2_PEDCP/414-447,5672e8fbf4988a1fa4321e0f76bb28339b4f173555f46aae4b58d65329d9d699,EIIB_1e1a82c3d8eeaa7c
H2FX07_OCESG/420-453,5e6e3be2a5683d552f6dd697dd8a2232970109a4a2338a8ed8303b8e9e2f44c3,EIIB_73dc3345903ae233
H5XBL4_9PSEU/7-40,a055029572456c60f119d2fd6f869f232929cdb184939a9d10b01b83f8d254fc,EIIB_b3ffd0aa7a6f4d43
H6LKQ3_ACEWD/489-522,49c3123c8fd3dc65731c614fecf16d4e9a521c32b00841eac5aee3fa049421c2,EIIB_024573c29db27bf4
H6N8T4_9BACL/431-463,eb806960d636296882e05a48448ef4634f649e0aa0504631583246f8686466b2,EIIB_201fdffccf5673de
H6NBH4_9BACL/424-457,dcc3d0f045da13b007a527c7360db9bf1acdbda20b924222ba60442eb2f7b311,EIIB_8dd5cabfd7a577ae
I0JI76_HALH3/441-474,949c0f231de060c3a1925ebcb77ab18b8ae1f3287d11afc6b713e41687a99e24,EIIB_4d1c1f2891223aa5
I0JIW6_HALH3/394-427,131861e90822c156917545fb16b22c2a221dde9cf16f70e4b01c3227c61715a3,EIIB_0a7a1cdaaaf301cb
I0JJT9_HALH3/429-461,0dfa39aa88ae72ce867fa91f793af03b49c30fe975c4d3d9a73239525aeb7b02,EIIB_a0cbd0be5effb6f2
I0JKD6_HALH3/10-43,5305e255aeecc14b88e78fdf5c9cec33144b76842939ad6ca3a44eff3e050e30,EIIB_e09bdc661d8830d1
I0JRR5_HALH3/9-42,127edc6671c1fb8eea269699896a491a20e22b571496600db4b673caad40a1d6,EIIB_db7489b0b3c6824b
I2B6G0_SHIBC/9-42,095de21fd12bbc946fdbd1dec94cc6a91e9d497a9d6978dfd845efc951ff9a82,EIIB_cf33dc04712051f7
I3WG05_BIFBI/432-465,85a873f50d7dfbcaf7c1f7acdc8a0d0c0037a54a80e252a3bc75373217769918,EIIB_45e3c476206ac8ce
I3Y5R4_THIV6/512-545,435386c8341c1c62346007f8c89392fa4b6ed491bab685756f5804f6e60290d0,EIIB_1fbe94d7030990fe
I3Y5R4_THIV6/622-656,e6c26444cdbdb366be8e8e282fa95f0482db2c060fd6f23b6b45f944eaf913ad,EIIB_152c05717a65ea7c
I4BWD9_ACEMN/439-471,ca5c57c0bab8514f5c31cb03107d98470710c0983c7674cf24a656c4a670f15e,EIIB_eb71611ffe3b65ef
I5AVY6_EUBC6/10-43,78a5830de3ec14c0a7146ff04090bb5da3b853d28f223f4a8edb10868ac5aa46,EIIB_a22cf0a330f07dc1
I5AX54_EUBC6/8-41,554f7bfed1c044ce0426f5e9c0eb307862def0cc1fa5b529b430a992238cc5b2,EIIB_2d0dd040116174fa
I5AXA2_EUBC6/12-43,4d3cdb13a217e4f2aedd9f491052ebd90c807a7f2c8d36c1a6623248a8e39435,EIIB_0c5625d35900723d
J7SLD7_MORMO/444-477,dece96cf0c89062e5b8a559900931fc087f0a4fd09b3118cd375ee1f5697aefd,EIIB_09224c3a967e74d2
J7TY60_MORMO/453-484,d8a2d847d9e3f8784e47e6d415f48dde49afc1499d4a38b4af4385b0f0a647fe,EIIB_e5b44035f36cde43
J7U0K9_MORMO/11-43,537771e25bced2675327b8a5a8d31741234ca90fd6dfff9ff7837389961cf2c1,EIIB_95289fa7c49d424e
K0IWT1_AMPXN/428-460,1ef466111686f305f9178735787c45fac5f8336eca57fe3896fd8a626c098abc,EIIB_9425b691663ddbcc
K0J0E1_AMPXN/9-42,c04122f727132f6c6d67a2c03b0c8f99044cce3dd86799011306c916fa37a602,EIIB_87f4586dbae8181a
K0J516_AMPXN/9-41,c709822eaee3db042b28b9cbce573d120f79275d5242f9c2f900e56ab41d19e3,EIIB_f8dd64d83976fb3c
K0K9V9_SACES/7-40,e37028e05cf9046a0321479edfdaeb5d0b7a9fe1323498748bb760570d190532,EIIB_8a06a30d6af28c52
K4QZ01_STRDJ/9-42,667ea0e2a62399764417119348585cb26dce25e12533760032a26b5d029b620c,EIIB_ed3914c2177cf6ef
K8E2I3_CARML/454-486,5a03fb0860472822e0df2d1fdc2a517182fe1b29eda3739742bc5eabf0207fbf,EIIB_0a8552f9983b0bc6
K8E2Y5_CARML/8-41,6245bba79be0760bc15a15a554b186aa9605ac159446de4d8a56a511b08e7078,EIIB_120b4a2977275b25
K8E7N1_CARML/9-40,bf8aa91e1cdb7aa4a6dfa2d85ff5cb69147dc2ae533bc12061dfc9181a3127c0,EIIB_1ee1932bfc9bb30e
K8E7T5_CARML/9-42,9446fc650a7064de1d0590aabb740fc32adddee0307d2f882f92a3e385e0fea4,EIIB_547764a6863425fa
K8ECZ5_CARML/8-41,0a785afba9cc940a10e983c4d966876d3b9739105bd7d9393bcd446c0b90c912,EIIB_839b117fd02df63f
K8EE02_CARML/8-41,ae813e1a936632a18ca74d48a73d06fab411527c92d221242d7e74cc82b5faf3,EIIB_fc4648e070bcd8ca
K8EED8_CARML/11-44,da6dc184f0634c87647da2201215ab0a572f1642793c2d2c339e55ef7941f89a,EIIB_640581a8a1394d86
K8EKM4_CARML/8-41,fada27b8846408a5c855bd13794ca55d6943fd15234edf75948195dc2fbd48f0,EIIB_f3e85092a11e49b5
K8EPU8_CARML/414-447,34c658fc21bc96f7d59a799bcce23b80437194757a2aa55bd4eefbb6c058e2e5,EIIB_970c04e3ae790670
K8GH19_9CYAN/473-505,10245f5df89cc0e2d524081060e150707873a9d6a2f84adf2cf00d34e9939346,EIIB_dcf181ed2413dddd
L0EDL1_THECK/392-423,67e32e0304e3ca8eb01b26f19cb76d6c7472bd7a2b8f4502383f2e3e6d894eb0,EIIB_fcd1a5e35888ccba
L0K6D6_HALHC/8-41,d581ca821366d2c4f2e7ab114865b65ffae86d845ae0740f1579fb440f5d9f05,EIIB_834b3effe259fd88
L0K8R8_HALHC/425-458,2a19d6708914d67d23de8299b31a90aade2dc3acb7a8b1219a171c8fad943afa,EIIB_1b129a08f06d6130
L0KBD8_HALHC/418-450,ec4984bc7e2fef0f5822e166ac117a8220bb4861a14fdf8dbb6d9262e3358b64,EIIB_22ea03a50fa1d898
L0KCI6_HALHC/9-42,1c9b3b01370ee11eb0b2716a7b0b9d6dceedf80a12508fd63301318a3fbf0bd2,EIIB_c34a8e0eb6423323
L0RUF7_MYCC1/489-522,9dd32e2cc6cbfc9a726eb7826f9ec0fe157b00102d6311ec5584682d4c509cb3,EIIB_5500e20a3c3d1c19
L0RV29_MYCC1/586-619,52d1f00f558cc3a88865d654d94619aad7cef1924dc40702f1d252bb022d9239,EIIB_938a429a30492978
L0RV60_MYCC1/27-60,62e8d887f5e746ddd48c55c3f8351f2a8b572a5493f9fc27c00ca70459955208,EIIB_41a4d9c956fbb1a4
M1LPG6_9CLOT/9-42,67d09c9d1a28c6b3a0e4469804806f8eb84c1e522e3204788c4843f7d61f4969,EIIB_6e60dcc87820fd57
M1M1B1_9CLOT/440-471,f95c3654b52b09a556f531ece393772dfb94fd3ef426105aac835d7b0183bd18,EIIB_a1bfb76e1ce0d8e0
M1MDV4_9CLOT/8-41,816028e49aa5bb421ab4edf54500d41c5e3447a9f5ddedd0b87b2a7325390ebb,EIIB_4da398d20eba2505
M1MGC9_9CLOT/10-43,9463f0641f2eaf4fecf4b0f35aa47a5e4d5b76412ae97d53c86a3dd5fe82ed8a,EIIB_1839889fe312475c
M1MKZ4_9CLOT/8-39,dabcee006c671576cd6aea9f6774fab7e55348d7c8b483d13123f682a23d583e,EIIB_8f0b2f54e8168049
M1ML44_9CLOT/456-487,50f09e58ada37e739bf27f46a2b8e15850f339a70998c6ae47b179a2924e86a2,EIIB_d60fce3a7adeb0c2
M1MLM4_9CLOT/457-489,252d911a2ed241891052d70959669281a8c2c2cb5a17b075f9e871f1bfc9baa2,EIIB_8bdc3ee00c5cc42e
M1MR97_9CLOT/8-41,cee054392510fb6becf57234c8890194994f2e5a1bcab5c1584568e1ecc1ed3d,EIIB_72dc7b83d8d490c7
M1MVR3_9CLOT/11-44,b962a6bdfb86fdf4eed4871fe0afc4b694df378fb5c3b54b6e936ca1199bbc2d,EIIB_4fd7311a7660129e
M1MWZ9_9CLOT/8-40,f342a2987af5df6b84c5188c22598732ed63a1c06b42a327c3573ba8c266da74,EIIB_0c296cf1c5c137cb
M1N7N6_9CLOT/8-41,81db8da777d187f51bca21ca5602cbb994bc0f4b160a5ca7462e37b4dd24cd67,EIIB_da9ff04693b1ae7d
M1P6R6_9CORY/10-43,bb84f23127c0fcab950442ee9f4194c46d411bfc581fced8d8de80a4ea0c06de,EIIB_c33f6be41602df96
M4U8U6_9GAMM/381-414,7653f8778ed2d2af80558eb50ed0b3e50fd30b8dba9b451cd384586546cfcb11,EIIB_f26bc0ad9ea6e949
M9WGF9_9MOLU/496-528,8fc66076f0f2a3b705ec9a37c4ee8de17f15762035bdadee7cd47daaeba5bbbe,EIIB_681bfb15746b9e12
N0AVP0_9BACI/433-465,27a9aff5593d425c3c36a09d5fb4bc4e58ef98e8fdaa9ff9c01a62a101f75f8b,EIIB_d6ac290c0a742efb
O51000_BORBU/470-502,ffff32ac60a75bd0abbe8539abb1f7abdf17b3641ac5c8a19f5cbb66d7bed3b9,EIIB_ebefeab7ee3fbbd8
O51143_BORBU/443-476,9d3adf076175582068cf981af9431fb5229e6764ba6e5ab563688e9924265201,EIIB_6b9a7b49f4c56732
O51590_BORBU/441-473,bb680fdb22b92e68f98624c7508e9c28f38e4c08553d49951edde55ae6287566,EIIB_731e0fd386680396
PTGCB_BUCAI/404-435,9cfc92182981596e4570e5595487cb7d1eb378a7cbcfcb570c95bf28c8b98179,EIIB_0cda07e33e995967
PTGCB_BUCBP/405-436,549204ebabbb0956d077d79bcca2351bde82f06838a8a56754ad2366429cc26b,EIIB_6097b30d5407c513
PTIBC_ECOLI/10-43,c93b54af01fbfa8714d51e2cffad4235af7ccd3537836f39f670f8ac33c9a106,EIIB_6e3af8f142f87fae
PTN3B_CORGL/10-43,67a6273b0f0f03bb74fe6b18750f888a083697956acb84ed1dc0d150d122c4e4,EIIB_376fe757b1aadf13
PTOCB_BACSU/454-485,0b3177b906bcb3d1206ec26625ca81102ade2b701142ffafe5d451fc51914ac1,EIIB_c6083ff64b85313e
PTS3B_STRMU/8-40,4a107c6fcfb9a1ed5daeb8a4ad9a5f6e5b544ea91589ea6bec09bcb6ee25e90e,EIIB_5a39a45d46feced1
PTSBC_BACSU/8-41,d39798d70e1fd1f0c91d5e9b4b665fd7c7928cf227b27a33e261108972fde36e,EIIB_cd45cea1abc6b7a8
PTV3B_ECOLI/6-38,1d10ba3256eb3aa60abbeeca7bfd187fa23935ed173450111377b713f9da274c,EIIB_bb20334fad958281
PTW3C_BACSU/401-433,69fa785fab7c2c0cb35e63b7d7e271fc98ff06b25c5b075bbcda24e8fe4756c6,EIIB_bba688e1d647d312
PTXBC_BACSU/12-45,4f68f84caaed77adb06111507af54515fb5db40bf434c1c01361969e7004afdc,EIIB_c4ca8ec511b615b3
PTXBC_STAA8/9-42,4dff30957ac77375550f59636d23f0b6603287ef987a37f74e345f450e1edc0b,EIIB_880b905d2fb5832b
PTXBC_STAEQ/9-42,047474dfdd5b931ed4851d07201316d5557174a97b129c906e27ee2ae5c6b4f6,EIIB_e9ff141e62148131
PTXB_ECOLI/74-105,70fc84c3ad02e51749c89509c3bc0f0c7e26b418ebcaf0f0d61720cee8268d3b,EIIB_6b8a367d8d952d40
PTYBC_ALIF1/10-43,81df7fd9b55a46d8504a16c3906dad8df2d8c84bd8d3af58c1d4244827d606e4,EIIB_ffccb78823846ca7
PTYBC_PASMU/12-43,fcc12ccb040c517e4b10264e768b6839850b1d126201a96a4f639a4f55a98903,EIIB_1b73f4a33dc13fd6
PTYBC_PHOLL/11-43,ecbdb748f8a4eab7d4071c8bae34be00efc947b3a8caad83be56d76335d2fccf,EIIB_eb7cbe219ddf13fc
PTYBC_SHIDS/13-44,f0d8068bde0641baaee3387743d11936694973b286c47059926e114a76606678,EIIB_cc3cbd48e77e33c6
PTYBC_VIBCH/11-43,16b74cc366a9fc54a1cf052b5b5adfeae871d987c7b7bf73fe59253999812609,EIIB_a3f5cf5e9ca19b02
Q04EB2_OENOB/11-44,f4b537242fe4a9a0153db9b6a5ce9c647c671c31ff1ba17c8d41f3a1679d1af9,EIIB_1578acc4bb703b8f
Q04GZ8_OENOB/8-41,001e78c95bfa61b7d0dec876d4580bc53e1804963ccfb2bec6acf9b9742ef8d3,EIIB_19972b45c468714c
Q07ZS2_SHEFN/410-443,a2ad08cb641a01cede4de4f315c459285dc6681c7d8c23c0fc8031c970727dd2,EIIB_0fe1bc4d84428f95
Q085E8_SHEFN/418-450,1ae96cf0c25efe8bc5f384df2889eaf5cc43c41b58f77fcd8d635a5c39f88e93,EIIB_8591f402bc97ca2c
Q0KEV8_CUPNH/391-423,1c2fb233d6ba1505488aab843053e798d03ae42635d8f94fb3d711c4c52df810,EIIB_fbc527a4ac0f248d
Q12NZ3_SHEDO/408-440,7ce6e9006a95cedce093ab1e662836c38216638cbb05f01a77237b4591b38976,EIIB_34b675632e07e7e4
Q182J8_CLOD6/443-475,51ad2a7e4fefe95e5882b2045dccbd97bd5185f3a34bd295b56854fa4f5a986f,EIIB_d46d2d8b79d6d682
Q183A0_CLOD6/429-462,7a7474afdab34d85019aedf04b12d920dab39b713c21ac7b47b49f72c8c6e1db,EIIB_bc2bc0a5f9cdb389
Q184L8_CLOD6/444-477,644003794c7fd4b0e4f9d07f5f07725b625aa727ecad0b9f2c82ab9fcdbf86b7,EIIB_819fec81415e4645
Q184P8_CLOD6/449-481,f6aa9dee9ba8b10944c824edd496db58da55cfcd8178c964e955385806cd6cc6,EIIB_9df0a53cbdf84b38
Q184S5_CLOD6/394-427,01469450d3402e5cb2a4db855d2c0875e9b3368e59c4e07381d172a3960cf2f2,EIIB_7f56aca1ea6f843d
Q184T4_CLOD6/9-42,8fb3a95637e6c4adfeaf80fedc99f186ed434a16d9ce3d5a6e7deb2b3f21026b,EIIB_795d1b99e3106683
Q184W3_CLOD6/9-42,ff58c5aca55cc0e547ddc0c5f5858d403cd4d821b2a72f2ba98086abb7e664a2,EIIB_4d566d560fac71c9
Q184W5_CLOD6/10-43,eb350b68f999c389ded8596d550be2cbe99f652e7ad2d9d941f78fec33670617,EIIB_1746c8e1261ba79c
Q188R0_CLOD6/9-41,6e22a619e9b5d2c12c9df29eacb5f3cd2a3a6e4c3a44040de801aa866a56e78b,EIIB_5b20904b812b349c
Q18BK3_CLOD6/450-483,5813340ffa9e981ff268e00781bfde3d37973ac17a8543550f70d6493d14552d,EIIB_50405954685f3b5d
Q18DC5_CLOD6/8-41,78436d38271f304d261298e34cb59293bda66854804396cf296d55aefae562c1,EIIB_282a16ab588bb1a5
Q1AV85_RUBXD/423-456,05879b3fd30f37245e0c22fe5107df6710dbbcee64e11845da7f99b1d5f157f4,EIIB_755a2ac131931dbc
Q1WVN0_LIGS1/8-40,47647215b4eb95d9a3f3bf76c862b5642f8d5f9c88293927a5f9ac72897846b8,EIIB_3af777b40dd06697
Q2FVP0_STAA8/8-41,2817cc62b979f6f64ea96ebf83c09cf7dcd41801fcc1681d9ce4e410b486701a,EIIB_0f7cdc43ff65bfec
Q2FXJ8_STAA8/416-449,e9295bc09aadea6259ee7f38324348a3b2ee72b11b36f994371b82933b4cf20f,EIIB_5213d6a83d9023bb
Q2G0U0_STAA8/9-42,c9863d1cade38017528a024f954d247c1eb0ec33947fbb5d4b9883646c38e725,EIIB_4f65ee787450d2d7
Q2G219_STAA8/436-469,2f4b5d37ab125ef97e1752ae436df70e8409cc681065e7bf28b655f68202ea90,EIIB_aae242b54080b0c7
Q2G5M5_NOVAD/407-439,ba5063eebb396bf85c2ce9f769e6029a1405fd10327ead768db3fed0e6abb8d3,EIIB_4e450df6519c80aa
Q38WC8_LATSS/11-43,f6501c1195a7babaa200ffbfb37a1274937943fb35979a6f0c3badd9e57debd1,EIIB_aad109c8f32dd60c
Q38ZL8_LATSS/418-451,91e6a55875603bf4798b29e39cd3d2b0a26f2d97e1c716facf0239179fcc6327,EIIB_2ab292e386d08bf5
Q4A6Q4_MYCS5/589-622,f01b751868f137bd83b27ca7888ec9ff7a0022dc6146d697f64beb6b8235115c,EIIB_dee7e675b40bca5e
Q5DZE0_ALIF1/463-494,8b2bfa5015e85167cfa4c498d1c38054ced1838e44ed3d5b335f7d3db4d8580f,EIIB_97556333046d9c1b
Q5E0D8_ALIF1/410-443,80b0bd5bb546630a0d700cb6f005623acb8cffc106ac2413a8ae691de3cb5e56,EIIB_9a1352b0fba33eb9
Q5E419_ALIF1/401-434,1d18d824f437f1daa2287a4ebaa4b8065681324ea4bb608d7d778da77ea1c313,EIIB_fe2f96e971181783
Q5E6P3_ALIF1/414-446,d19af5b12ce499a04f866740b01f6a57134804b8968be2bffe64068c782c0648,EIIB_c487e07ecf5e3cbf
Q5FIF7_LACAC/12-44,93a928c6f8fe935b8ab544d5f7947dfcd9d0216a63a948e410e30e695e7b31df,EIIB_fa42e87c979ab5e7
Q5FIT1_LACAC/8-40,649b303e34efd5c788cfa98bc467d50cb3aed0479ce1afd84ffad83f64a6689e,EIIB_245760a4984af5ff
Q5FJ26_LACAC/9-42,fa524baca7710f34eac72912452241a9bc69096de247b366ff2e429ed78d6ab3,EIIB_ea47214cef1897bc
Q5FKB3_LACAC/174-207,e32e6bd6e61466954d5d40fc1cf75490ac44589f501c483cf0e60283bd2de56f,EIIB_28ed65fc48701144
Q5FLD9_LACAC/552-584,ac986661a11092863c71da2447bce1f674990a776f8188be72f551d56769efae,EIIB_2ce30bc830f61ee0
Q5HLS3_STAEQ/452-484,872e2463bbe523f9b635d2cb894201cc22f8ef049bf81349ea096a327543fcb9,EIIB_7cffe3b5a3cd1762
Q5HNH9_STAEQ/417-450,ff7e8535a5fb6c1281d2c44ab32b0e82e55a74f1866673b528b000317c73eb7e,EIIB_ba63c072d588e1c9
Q5KUA7_GEOKA/8-40,de48ffcd40c7eed15b5b19fadf4d43e13216028c9642aea4da909ea1d0814180,EIIB_b8376543ff1488e4
Q5KZ54_GEOKA/9-42,061f0f359e9341343d7aeb78961a7816787148b543de0ce33b60c9f3a826ab8d,EIIB_eec0ca49dc485966
Q5WBD9_SHOC1/8-41,4222973ee2174844a0b21be0432ea4a7d912de3f03ecedd31dd6868b20cd27b3,EIIB_fdaff8e7cc1c7289
Q5WCP0_SHOC1/412-445,d2bf79c21c6324520522c83f1470e57f58c000346e1a154c8c17f3b9dc8169a7,EIIB_79efc9b2e78fb042
Q5WG83_SHOC1/444-477,16568822e9f9c35f4ccdd657c105adc27dffeea1c07d71f8dac8842b94c45ae2,EIIB_f684e4365727b6cd
Q5WG90_SHOC1/392-425,2d32453537adb668c25e724ac41d1b4b250acbd61527a13047033823067d1fe1,EIIB_f2ae70838f6b360d
Q5WI17_SHOC1/12-45,07c343303b68a88bcc41067923f0bed10df6c451b3924968e23a21a69e25c8d6,EIIB_2ef50b25a3557bc5
Q5WIK4_SHOC1/10-43,6f300ab507a5e9763a57fbe5cbc8115d6941ed4fe69df322d77991ed457ea620,EIIB_b8ed5d082be81747
Q5WK53_SHOC1/437-470,19b90519972e8221baf13526fc957d5685264de146491f0fc3fd79d3b96df7b5,EIIB_c46feb69958a5eb1
Q5WLA1_SHOC1/9-42,cbd4351dc61e9beae201217dee730a0b727ffd7e9de97906411a5b84f98b5015,EIIB_36f66b6153bca350
Q5WLL8_SHOC1/429-462,8ce2ebab7658dcdc72e14888d3b5e71b3ad1a878148fcdfa0983db9429146d5c,EIIB_af1b8b6fa7207d05
Q65CQ4_BACLD/384-417,085a11d22505d968400760c1645fce82728c86dc8ef1bc6e726d3284ae592883,EIIB_cfb505ca6b6ac264
Q65D36_BACLD/8-41,9af651f594bbc004f7b3b464740450d96a651388a4422c915c506ff2d6d6d5d9,EIIB_92a88ee2d2bd433e
Q65DN4_BACLD/8-41,4a9932a49146b6a5d6d9587fb5d58ecfb86e3aba6b14f8f6b3bfe25aeddcb14b,EIIB_e686bc3da0ceb5d2
Q65MD8_BACLD/8-41,d3ff2362ac9947e2a73bafebb0292e6f4625ca9384ca844d9621b3e18fc0d33e,EIIB_1668addad35886c7
Q65MI3_BACLD/9-42,6d86d85adfcd52cf913d743fb5fb788104ef4edd2cd5eea50ea23783291745e8,EIIB_7df51858a7f1482f
Q65NY6_BACLD/379-412,88aa21f0b8ab92f2b61430b64909db7abf2f2ef22cb511c7b0b3b2986b348d33,EIIB_e9890044f2d2dc60
Q65P56_BACLD/12-45,11cdb1b125ed3fc7c5238c7f301d34d7dbfd9d8abcda7b6989d307187feef39c,EIIB_d33d35831f770d59
Q67LL3_SYMTH/401-434,bb2c38ef6db691525deee650d6381a542ff72abe73c9dbdbcacb9e81d1ec36cd,EIIB_a877395b97f54e67
Q67SK9_SYMTH/8-41,64b073014c6909a45da05d9b0cf1c9f7c4781fc499fb16fce41e85f4f4c3b1b8,EIIB_4fb795e7814dbaf2
Q6CYW7_PECAS/9-42,642330b4a8b1b1d28c4dcb01c53a4435bbd6d8a460d444a44df6679b3bae3286,EIIB_5c9fc3e25d724170
Q6D271_PECAS/456-488,7e2124b22d80acd0cd82aa0bfcb5ce511de421173819909da47cd9d1e7997e57,EIIB_9eef4a301f5c8620
Q6D2T2_PECAS/13-44,bf1d1938e909e83fd1acba31f7574e1117ed7223a0154a29cc7213323478923b,EIIB_82fe9188e9583630
Q6D575_PECAS/10-43,62c3d49210203cc4f28a1fc421f4ce2565b2ab6bfe6bb4750a813ce0e7d95f60,EIIB_ec11a1621b10399e
Q6D618_PECAS/8-41,2cec80b231f5494ff63b4466bf4dbf3fc025a88d209562f51b03c7cf1050b17e,EIIB_3c8ab5e9e22d130f
Q6D640_PECAS/449-480,43285309b5d32fa850b8666bf5bf5ea74e9677d1e73f36d8aa97c6ebcd072d56,EIIB_77ec0066e50ee313
Q6D8W2_PECAS/14-45,b61ca1ddc81684ff1544d4a81f10473fd6bea60a569435bac2695ed35ea9cf67,EIIB_23c63e9b8f554cde
Q6D9F5_PECAS/8-41,ca451b4a70ba7f6321c8a55781931e0bd296b5cfbee65461140162b8b09c9873,EIIB_8c3058efa5153c33
Q6DAR5_PECAS/9-41,63fa3fc48dbd0ca2839d33a27f16459dbefee0fc0cfb6f471b58958938466d35,EIIB_3285c246fae75733
Q6F0J7_MESFL/181-214,35599f3f1af85cd2b81605a8b772ff732c377c7e041ded36f13b34647aa0fc19,EIIB_d65d128012881e23
Q6F0T8_MESFL/15-48,eff88466526688a2a53a7c07818c93f43999d302265efa12fc6fdd72297994ce,EIIB_532ed89ee69b28ed
Q6F0W5_MESFL/19-52,4510ec4666c85a150fb495e957eff5ece5a7469649869308821a071f3a907f6f,EIIB_b7f04a5e4bdaf26b
Q6F133_MESFL/11-42,9bfa77c3c9f902ef140e0953a6441542f550a535a68eb5828b71e8d8db3620f5,EIIB_e3a15777cab3e8f9
Q6F1E8_MESFL/192-225,c75883b0ca8d5003b2ec93a52824989d5ea0c86519a88ca0d44ca20d1815b3e9,EIIB_b33def65b7849de2
Q6F1F4_MESFL/184-217,6d98d708c746805cdf7d1ba94d2988140e971835fc8de478463e281213bdbbfa,EIIB_94ebc45e2c3df734
Q6F284_MESFL/180-213,7fcc54a9d3d641bbb0c5a084998e0142ec75f47ec7f81057cd9bf9de0c8074d3,EIIB_c10869149486b38e
Q6F2B1_MESFL/177-210,69446f96188a0e5fc31fa045e0df9fd88ab591d4bea6956f7de7ed3e3a2b8fce,EIIB_b6149905336461ce
