sequence_id,sequence_sha256,split_group_id
WP_056034460.1,b0f809c26b108a709fe0b802476136e140cd26628edc05968da375e5e05f4da8,APAZ_a55d52f1cba720d3
WP_056152149.1,c50e71c2d6cc86cea44f381b28527f0975881456a6e07021642638801d031b71,APAZ_512acd8751d288ab
WP_056160041.1,7fece11cec5996dace1a9259be5e836e8b85325954b4de7cc3ec157ce7c97453,APAZ_bb9cf377f0bb44ac
WP_056186121.1,8bdb2efc415b9c6d85b708d24c2507871fec496ffdf1c6ca13d7db97d70ae619,APAZ_53413fec42732411
WP_056209640.1,b3a3237c0be0a8e1a65b69729d870a894036d6a44cd8558213cbc2e16f793a33,APAZ_9f49158ff38d1336
WP_056495443.1,831886462a57f9019ff7b5d3ab95f0062638b2e7d01c1d37508237516f7bef1d,APAZ_5e33d1db0dd40cc2
WP_056695931.1,d2e04125028e83788ada39d3bae13d5cbe796b3e610b9b35724ab5e71da81115,APAZ_74526d66c66ccf0b
WP_057026385.1,d16195dcd468383d7f781fa6cf7555bcb6ac64a549e5abb1195aa87471300c0d,APAZ_7cb89eff30e04fdb
WP_057221537.1,4a6677146b43c2dba885bee9661fde9f4722040287f1b70b5a6a59223b11aa81,APAZ_810950de44d62ba6
WP_057482737.1,da251bae401620fdaa04406228ee70262e87d5ff1c0bc30a1e3c9509156351c8,APAZ_096fcc0c4bb75d84
WP_057834160.1,e5d0a9706dbdef506d6b67d1ba1e5ced0cd91300b45c69db4305a9d590a86af6,APAZ_9daa530ed6965253
WP_058745238.1,a357cb6a7df531bcd28f246719e41aa6c0b98e95bdc7566ca55e08273de90957,APAZ_1f4d8c8dc2614b82
WP_059000176.1,3cf1122fd6a513afafde46ec46b4ee95832bfc1d334b5b9c39a86cc8d0208742,APAZ_0b72ea0215ab1516
WP_059401471.1,56eca1298fcf6618a1cfc438e58c946fe67f5485cf8a5c7911e6e05a7ea2dc50,APAZ_c5aa466f6046712b
WP_059622937.1,6824426eb7ddffde2a30d80fdd27066e74679c087932464434efbafaec68bf26,APAZ_765d98427657c9e3
WP_059945304.1,595ccf927097635497429249638c1f6a6f0f37ea69f0600013a3544d3075d13c,APAZ_2865cc50b285bb9f
WP_059982501.1,f3375214c3fdf8bc280b86ff80d9b4a45fb7b1b2adcdeef05fcfce019dd67aba,APAZ_ccba0d49cf49eb85
WP_060847086.1,0208a4c4ed12213fff0fe1c50af0607afe0bf077d9d97e8d3e6f840bee68351c,APAZ_4bac6413811cbc58
WP_061048384.1,8cad4a02399bf7762213afd5158388d9de720a72c2d7258271de60295a4cca88,APAZ_b4cf4dc9b49b5c0d
WP_061078947.1,3152d1d4e8ebb6e9ec6997ce8a78cf4b18f7d58d5417b02fafcf1723e19f060e,APAZ_d7dea904ac353ff0
WP_061535229.1,d28b6a4f7e52bce9304145d0049b1337cae7dc9aa67de10fb759cf0eb76c028f,APAZ_481f4c7388a2f4c8
WP_061934617.1,2a78380419e3888a90ed0ff4d3a6f704bae4d6ff55c2d3f8120dae9babd0a6de,APAZ_3f423b2f4b1cd3df
WP_061958301.1,9a19c93d95c5f16a5cfac21d49d61f23468faf3abefb289f0d715ec73ababf5a,APAZ_e492c46eca4f0d69
WP_062341847.1,ee9b9b30d900509cae6fd3f77b21ab426890d6a3d9c4e1a8f2c209d6643026e6,APAZ_960daa4665f37f43
WP_062365449.1,8380bffd84d753a8ecc7f81ba0681db7616dea659d2ce1150e1aecf119d6abcb,APAZ_f249c39439992d5a
WP_062419304.1,de7fbd9015456b0d6b7fdaef519af14e223c9b7db97e3abfaa27ccc515abd99f,APAZ_7b76877081e7c2b7
WP_062486946.1,5d43a55f68ae8d51b923562a759944fbd1c5912fedd931153ee4434c22734d9e,APAZ_179411b28c4685fc
WP_062547850.1,801d8b18f674d49d26464302848f267cfd564674c18303d503838c6e5a3275d0,APAZ_f83c143894408338
WP_062680196.1,694969965e774f5979abc66064ed58910bdb801a4119c591ea1cee3dad540b02,APAZ_77a80a62d4c4d4bd
WP_062785679.1,1f8a5d121b9cc40af3ec8db1ec70ba1f957b6088c60e78acff7e99247cb9cc11,APAZ_6165254ada150f58
WP_063002581.1,22127d900c1486891ee800afe013e40e24c7b31b3d6f8694d35120e7601a1901,APAZ_3dd4a7deab2da4c1
WP_064102550.1,c8fcb3f75961ac7dc0e2c631b52415e023d42a8c4aa6e1a373ab743b54509e13,APAZ_31c982f34c71d794
WP_064304386.1,42f585464a4c603a13cddd7ca3cef1990a8c19ecb01550885d0d7c40178b86d6,APAZ_3281f6cc02834141
WP_064665416.1,3195307c0de6e7197fc1142c671081c7de8cfaf95b0043f025a91142eede558b,APAZ_eab41b1ec96bd9cd
WP_064683281.1,4c53c73042b62e7a346d74591e7630f89e058f9d7642cb604c54897ce6633a96,APAZ_051f34af8136775f
WP_064790849.1,d53b3c7b302c5d3f2a0839434e387aebe8a086224e79c40af4e2ee35769c3cc5,APAZ_6346b21f05f9f707
WP_064816696.1,7a26f3f8fa6e69ee169c76de2dd855c29236be090f5f4ab4483a8534f940cac6,APAZ_4edeb07a15724aeb
WP_064835082.1,6f98407e49236b283812fd25fd32891a0dd0246cc46ae7e42c5e23bf946f2aea,APAZ_f5a9b4911d36f61b
WP_065006787.1,0d57519630e0ff67ee2247b081151689378fbcdc4494cc3cba8397779899ef9a,APAZ_43a7f1b884d4290c
WP_065010823.1,deeb39e855607ab8548435c41ba499938aec903ef0022c648307b01c705afcb9,APAZ_28fe2c5344647160
WP_065137571.1,83450150bf41ab724c2558467fa150090d542774c2fedb90153ae8e01242948f,APAZ_e759d96808830053
WP_065578027.1,1135118e943410b55a095409b69931ec9af21f742e5ae88f4cfc5ba6456c8df6,APAZ_7f3d47ca01f80c3e
WP_065656395.1,11eaaf29402c4592997981b347844eef5eef1c563df8bc2928ce29abcedae666,APAZ_b6eb1fdef86a66fe
WP_065664090.1,988c780efb981ecfa8fff1dfa060f65815d55709a9f4c5ffaba3f81dfa66ef34,APAZ_f9dff99590df7f8f
WP_065998852.1,cb9caf47c589d0085f1a8a041afa942673eed42dc55e6ee5a2a3ee4b8462e162,APAZ_e50b6a10c7257d4b
WP_066514273.1,3adc4655c93f9f399114b77c24f9f629bb3b51f5318cda08c71511cd1840aa31,APAZ_6bbc5378bf86739f
WP_066752989.1,16c681cc009524c332dc33f7027b6ab9a6ceaff8c3f3b568bca4348446c78e1a,APAZ_420ca9a6d3eb9d69
WP_066802957.1,6fcc4daff38cb134df9eff746589370da04f6b7d6d60d5f4ef8e54e55fcdb615,APAZ_c9ae019514387151
WP_067325608.1,59b7e4e33e06c456f9d26e8d3cf7959df73649f34408acfd27fea59e2924968d,APAZ_abd16c63e8900aae
WP_067673142.1,a3762758cd2d047d3e168d4cd8f7e00e6ca7da2b616504e956cbeca7fa51064a,APAZ_43c0921f7c3b2241
WP_067696367.1,86a358b5b2b4c97222a106791d707f10138dfb21ee145c538d9dce9f5d1e365a,APAZ_d59bdfbc0623db3c
WP_067969880.1,f057f1bb1758d9d432a9d75755b18b4bc6e46293f38bfcd45034d13e16ddaff0,APAZ_eaddadeedd3510eb
WP_068017268.1,c244ba2e34b9919912001cafa7cb51b6377f86b27e78eee4e5f1ac3bd2155625,APAZ_7de37d6e58feb0de
WP_068094658.1,42ed8722067b02c3c1b73c3b97ba4092397eb2155cf5e084c823ae3ff86cba54,APAZ_126a37fb492e5ce6
WP_068133588.1,8f5a404bdfb7a80d2a1398564d077dacac44bd7c34d92fe02c840cd3866270dd,APAZ_ffe08bf00ee300bf
WP_068185907.1,c89c4fabf53c7dc8d316aa0d7bb23a02383975f8b1f664ceaa3e3c4b4d09b06a,APAZ_2dd4df0a67384ace
WP_068222132.1,9449839533c3d59f89bab2cbc46b2e841464fce3d8eadf4a0287cd52b7844db7,APAZ_26b798b986c5c14b
WP_068768974.1,0ea6a9894acce92305b8c24f653da06838f65c181c549d36809308c60046f72f,APAZ_90013c5269cba826
WP_068818385.1,c12c3b184ae9c8bc02fc6cbf638153ea0d5e0bd25c6f3be443eddfc5c991724c,APAZ_5df3cb956e233c8d
WP_068847673.1,e7899b8959a43b97d575d69b752699c7222476581b085933b141c6cc00070200,APAZ_d0a40fe52b2c04a7
WP_069020256.1,081f915cb563467113e9aa837e97c10738fcd542e4a5519a41bcb0e90bf74a10,APAZ_4750ec70fff54465
WP_069707909.1,144b640ec4849d04599c21fc2b06c4c5841ffcda800a65a91ccd73b5ae1d21d1,APAZ_45e122f19a2cd3da
WP_070666720.1,39093e209246a6572983a2496b1c127f9d4ae5c2dfb71efd82afb4c8cd920c34,APAZ_7cd8ba1f238c05c0
WP_071098581.1,a312d9a9d9f685704c1a085226ece22d7a1275e12d2b520aab7526f9b038a727,APAZ_1d1a928b0072228b
WP_071145652.1,0c984c79eb20360f500d731ffb15177348843ae1684811174e0e2e163fd13982,APAZ_c3b82e97008bf293
WP_071240727.1,b2607227d9fc679a757f6788bf796746b47af8fa981c0899b71f5e172cd3c626,APAZ_3fe080c92783f699
WP_071507486.1,146a9f1644322115fbf71caf2554e822cca762a4482b14d80dd96fb544dbe7d4,APAZ_9c0c0e38ee4ce37a
WP_071970084.1,bd9304ce6430f5ee3e84db8314035721d17ba797892fe0a410c0e08bc3725acd,APAZ_13cdf37900688226
WP_071980017.1,6b92db36c21c8085034ae22436efd6fb062bec544b0dd541c666b62681c13446,APAZ_5c42e1ebb65b827b
WP_072017557.1,7bc3c88d595225690205f80684b882728ed723d345369821c5352b2db9a3a66b,APAZ_b87a7cffd402a48b
WP_072559535.1,001e64ac825389fc94238a5bbb73eb841323b160bf3d2a05ff8b14e69f12c6fc,APAZ_488030e024f451ff
WP_072766083.1,053eab391ba7d822bda7ba2839ada486f13a8b4cce675392b01d0063757ca72a,APAZ_6e287c5dd9d7f097
WP_072995904.1,7dd996dbea8cc3aefc67bb36e5fabf273b7c868def2c37cb934ee7ebffc21288,APAZ_3814b16d620889c2
WP_073035593.1,4d5e0c9e3ac7b7bda8ef8c1546c291383a4efe714522abf1c960d8608f3ee1d6,APAZ_8d5a919ec4fa632d
WP_073067332.1,6c2863fa8afc65e8b1b076f034ccd58a647205ce95264211f397b476274af0cb,APAZ_c0d1833dc58b3d89
WP_073099040.1,8d8f065d44b7b10b67601d4298f2c2793f7b600b731a1db9d0dc773e45a18c6f,APAZ_dbccf25428b5b01a
WP_073132933.1,99d78b6219f79b53a8d061f7a706581a877420360549bde996e05fe5b5505439,APAZ_1de07bcaaa948c50
WP_073243758.1,bbc23a7ac738952c671d3e1aa8563897f31573747f9101a2c74b99cf6f2d7f2f,APAZ_e04c49458623efaa
WP_073365442.1,0215f4abe8fe8a38f7c2cf0790c6698cfca1e05c8b15d9a486712b558a3a4b70,APAZ_72538dd255b410d7
WP_073409929.1,5b45af868a74643f44a64bb98c7168083e92443d5ac47082751ebdd764ee5e6d,APAZ_4edcb51f007d5c8c
WP_073904454.1,85953985774ee88e45d1ce2c30a01e44ccf0eaba5ba7f013111e81dfa2bfd603,APAZ_2b555ef1b702679f
WP_074121857.1,c7a69ff83aca76c57e664483990d9369c6f17f75618c13b11abb267fb040e49a,APAZ_cc880ce9eac7b631
WP_074129929.1,ad4e5d732c67492b55757791a4045becdab955110daed8326d883d35d1043862,APAZ_f53418c2f1ff61f5
WP_074343878.1,5ad89828c1f87dfe0e02ce87490b20c5dae2c7b1f17a9453c5627feb3fc63c72,APAZ_2fd879fe1dd530d4
WP_074487307.1,c37956c6af642cf2381ea6cb65085cba6d5834d0f1c3bd65523c8b3c0ab51d00,APAZ_52e7c787f4c2d916
WP_074793583.1,b41af253e060e3f0ca6f24abf40a64d91b9e6096dc50b49b629fa5942b4abd7c,APAZ_28944cb528dbfac7
WP_075061401.1,30a01dc93f186cdf672cf2db4abd69e119ffc6b1cdec72cae157c52e0536b287,APAZ_d36abb3c973ed790
WP_075285887.1,5b7700cc5edbe0df3529350426e98962db9f3fe2d4e34b264f3d8d932a1b19c0,APAZ_8e436a15f85c12c9
WP_075628770.1,453c0f80605b58a7cdfb7b9ad3a934d5cda09f3d40d89c2d55e8652993c7bea5,APAZ_ff8c6197684c313e
WP_075634050.1,f707ebe119c526ec63b649d52b3ef56b3a521a10041cc2474de1b73ce13ed3dc,APAZ_5f69b5289d83fbda
WP_075793711.1,a57774c33940080473279a8d0bbf34d79a1c4b37155ad9805f0d4e8e88bcbf4c,APAZ_fb9721c0d5f7eb42
WP_077230992.1,a8a8936c4601227eb4bab08f7e17a3165f5822490d9d8a8d4868cb191d58bdbc,APAZ_b0d47a400a3f7653
WP_077292092.1,7eb3d7b43651e4d81a0c468dba53e952ec0498fc51fe12be2c3e6d8bb15010ca,APAZ_a6237c76f7f4caac
WP_077293451.1,fee0e4f048781278335476be25859db580978c08f0d369db68acc1724282c1ca,APAZ_534af5f9846fee74
WP_077684787.1,a82ba73788608da4f300cf31bbcbea2c802ebbca649da1b19e13d44f3ee1cde0,APAZ_a8766291c813d7a1
WP_078056299.1,c5a939e0d28a481fde803f028136d535cbae5993a0eb0d04dcbf2bf025c0f2ac,APAZ_0f77fcbcf676af35
WP_078366926.1,1da854161ba42305b0aeb6947098332e6169b91ffb9c14926d005d8b0e7966fc,APAZ_7a686cf3bc23bfcf
WP_078792595.1,f9899c73b28aa41750442230864195c4f2cc479ed32bb3d7e56b1f0e20e0f5f1,APAZ_6a14d48ece6e6745
WP_078813596.1,510b0f79950aa188094242ffb9bb57f46c63307b2f13131f8e321d5625804826,APAZ_19ab78f5bd857d23
WP_078814669.1,c056318e647b56f24b11902c80d0ce2904aa3d5335e03942db687cb5e6c213bc,APAZ_5d96662524790b14
WP_079392070.1,9bc1d861e6676f8692ede635f77fe0a15b34e4d5bfec1ed53bd1ecd13c9514e2,APAZ_6278fbac8bfc4f3d
WP_079605750.1,4b0379459a62456cc1a08cadd9f8a5e99a7bc4c3fd6dac039a1252fd20973a74,APAZ_f6e479c0017e860e
WP_079685319.1,b1366c4c7f39c7e1f97342ca73a5687c09d733589990c18124e0d98a431a8e1e,APAZ_d1bd2269e885ee8a
WP_079731542.1,9b94af51fb7575e081dc509718a741fc39446a368b29e51cf1a4f7a8a4ac67f6,APAZ_1fba07ce1bce1356
WP_079791392.1,5945bab1c4d5f6111c4f691f92c6b7a2a73808bd7a84c1ee20bc6149f571c6df,APAZ_3d88afc93a1932bb
WP_080522385.1,f4bdd5dda5a20ebbd8127ad81b0de50c01833f6acad091db4b02f5b2e3455c85,APAZ_a9a07e41f75c3ea3
WP_080574728.1,d8abf6ced893d06562a4076a8de822eba5dafca4d100f8035f3692d5ef98b910,APAZ_a0810cc3c646900c
WP_080700186.1,deb496566804dabaf6fe6a8915b714cc0dea9a255ac1d4a2abe6ff90fd0b52fa,APAZ_58731b148ea00904
WP_080801769.1,6a45e224d08ff8166bcfcfe58c0544c39cbc5585f13a4b1ff80b1121195ad308,APAZ_47991a2127a26b9c
WP_080810443.1,315effbf2956000a509bf755c4d57b456a408f42266b08617a8d0a9dfa693ce7,APAZ_09e498184bbc7768
WP_080811272.1,bd3a1108aa9421a794302e98650d38136cb2d672bd41e0791b1e696122daede5,APAZ_b450257d31e65758
WP_080826259.1,7848b69e549fd1b286d61ff3f091515d1c6892140e1116dfb9b4135e06ed33f4,APAZ_922b471c5b1fa8b4
WP_080902475.1,be44757ea61f268a3e6a254e2a7b8fccb2f341aee76ac474951d5bbac813adcf,APAZ_84518391a2f43786
WP_081000780.1,7175b02beae53d8ca5c18af788ee1aff9a62533117597388b20a820abfb63f22,APAZ_b4b1a02e1aedc46a
WP_081147616.1,caf4b018920fb7acbbcec5cf944433cd48974342997e0109ec6a520dc583e71c,APAZ_601a5372f5b6887a
WP_081215336.1,bef5418be895c35218bda1e0cb79b78535791d0bd3fff856e254cefca4d5a417,APAZ_36ef2459ea6f8d27
WP_081295619.1,ffcd0e6bac53e151faad737935b920d7a0984b700d3a4e1019c6e001a06ad9d9,APAZ_cf91ce58497aef11
WP_081435115.1,766e0f7b8a3cbe2717c3549fa5c77e3339f0a92275663fc34ed095ff9f782b15,APAZ_8b5aa851cd58b75f
WP_081441952.1,cc072950fb903b4fb8d2d5a918803d642f0d6e1e87277f39a70dcab895add291,APAZ_e7786d6030dbf259
WP_081444939.1,256377090a9cedf383286145d8eb14a0389b1957e3a308d3924d349f67a85009,APAZ_1e0da772173d098c
WP_081624727.1,adf28e7e579a54d6bb73a3d7f9dede89341ac336cf3ee023175ddadb03d8d576,APAZ_622dd722188c6d8f
WP_081684175.1,7aaf9a7aeaa9359ba7e11ae7c3edc99ae9a80dc3770fd56026d908bd3b522319,APAZ_a8766291c813d7a1
WP_081705202.1,763cf835f5b98e067e0000977edba1e06d17c98c7ccfa35e543e24a6628b285d,APAZ_b475c1d0595b9af0
WP_081730962.1,11ddef5841cc00578e38efcb22fe68824b71f45c0b6287d01d944ac29798bd73,APAZ_ba50ffbd361ca3f3
WP_081743200.1,e4f2722119d959dc31f6f9d7ecfa9c1d1aa1987b3ff6ebcad15af1ca57b9926c,APAZ_d0d91a6490debdbc
WP_081852774.1,965f9ce2101c9e8ca6b41bd05ce9f6f047d82c61b7e6535b2d3d305e96f87ec7,APAZ_98ec33d024d06bd5
WP_081903350.1,60dba57fbdae59480233e0fb8eb7a05608c8eafddaf440b037fc3432faeeaa0e,APAZ_3de1ca0ed097bf40
WP_081912819.1,ab3187128d9d22cf71810521d3c4ad3ab547353588b4c9eef70e36e098d43ea5,APAZ_36ef2459ea6f8d27
WP_082096051.1,6937937f2255672c4b5dd40b4f8006bdeeb092efffecba1cd0bea753dd7eecca,APAZ_30b6d179f3746b7f
WP_082340617.1,89ccb648a2dca4d2b9746d915d0815df657127db7ba9cd3b0783ae4e3bd40d87,APAZ_072fc17e0a703000
WP_082442752.1,18ed3310b5c14ae7eaf882da65fcc1260704632c910fa2648ff8a3495cc520f3,APAZ_fa50c14f54833d83
WP_082469977.1,da2d257547a15402bbe4d98c9d89abaaab00712167a4ef18fc4154ec3d61ffc4,APAZ_b5f4b50bbee9c44e
WP_082549597.1,80edfb529cb4416727d09204e15b7f838ead76b4895d4a5443a3a8edd614c1a3,APAZ_bd6a1c5b7a2042f8
WP_082576376.1,eb19816f6501632ccad6215a332e0532f3f6c72a9b8c141c4af8a31ad25344b0,APAZ_4c9754a515119c10
WP_082657619.1,17bdd9ea91ba386aeae00c9e6c68183734d82c467dec9113efb51844784fb353,APAZ_a9302b1417adc2b8
WP_082670027.1,f19e9cdb552ea1948ce050c4a28104818106137ed5cc7c50ce59fd5818dff874,APAZ_f166615ae41c7336
WP_082722381.1,7bf1651cfa34d97e5282d172d0d2999f036c759b2dd77227eb6ee1f957a3d9e2,APAZ_136a76b17031d9d2
WP_082731713.1,cf35ff9a82eebb09e40009e96ee028fad7fbf807bc12c04b6d626950dd1c0757,APAZ_b0de8bba10f70396
WP_082738120.1,f791706e317312fca34d7315a761d39b3b1d0b924e5280c7a7f9ee5bdd52fc7b,APAZ_9b1058fdbbd3418c
WP_082755986.1,cab90bc15e73f8ec636f2a0938b7895c01bf879ee5c41e78fe9a9c68be7cc03f,APAZ_b3bd542599c0e0a5
WP_082795034.1,fdaf06e3b6271f89871300ae9d28b59aec292a653a1d7c4777380ab2bb58d36c,APAZ_a61ddd9395487ec0
WP_082822067.1,edd2de8b0b91828b7aa5d1d617ea789c3703a019356962c3897d21067a4fd60a,APAZ_526d27554c81fa78
WP_082932868.1,5442654987594b6ea4c4b1e4f36e46b6ee6dd429ae4f38f1f87d80d606882f9a,APAZ_b4b1a02e1aedc46a
WP_083240732.1,427b29666cb6ac53a988e6969bc2652d37ca2e28f6a960a8dc42c3721bec5355,APAZ_f3d4f7b7e7c4e4ba
WP_083473000.1,01095e59672745705089c0de703617a12be8ddc464a01221d717ccabc10a2dc9,APAZ_3ff979dbd67fde7b
WP_083509781.1,afd02117eb4b387de8ad855993f351499ac824123492ea048b624a243d97d3d4,APAZ_2ab6b3e4c966c30d
WP_083592922.1,0e79b05c1ead6d69dd6cae502702b05447e497d7c070721fcc20c967f7e8e0b4,APAZ_673d9cd2be862215
WP_083637046.1,e793e2b4627909af8bcb54b7eb41ffe066fcec5b52b8ab804b73f8633090ab75,APAZ_f12dd7096c5ef915
WP_083657918.1,abda230e14d6f60a8efc4d11bc0b95446337b6773a499ddc70b04b68b194cea0,APAZ_23c657c34a20a57c
WP_083716755.1,f98f566f2f4f63b5c8763c59d7411be8a4d08149d4e2cdd11180bfb0ca41294c,APAZ_78ed568d1b06b7a6
WP_083779632.1,31ad84f89998ad1bd2ca7eaa889a70f24463f8997b3942df40e135100746d313,APAZ_c07a59d412456be9
WP_083808461.1,1d2d43023dd56233d1367a199f8d9ae74079ea6eaa60ed5d11f3a77b54200b3b,APAZ_040cb41cd46f6bc3
WP_083808707.1,cc2ec16898e97bd4d7cb18ce3ed0b455e309efa72d3caaccbac028b097ef9d13,APAZ_6de4f0f1e6e5955d
WP_083869695.1,f9ae1c519ed9d86d5260e9f300c1d36db6a5828c49cb434051b1b2693ff78d26,APAZ_ddf5345795901fd8
WP_083871010.1,52b9fc2db9b000ee3ed44a3502d59b0bbd967bb9fb623cd3fe0d39bb66040afd,APAZ_92f875761929d670
WP_083942961.1,914eb02ac130bc78be3ba5e56cd391f09c22910cddd9d407453c20878e1b7d82,APAZ_6165254ada150f58
WP_083960493.1,da169088e9a8d743d5c8d47f0fd607d084336de90d660f319d59ed3443854aa1,APAZ_5254aa1cf4c7cc1b
WP_083991981.1,5b296e1aef2835747875412b129a36cd6dbcb6c8c5a973f69a2142a87c93cdda,APAZ_aa262a76428d232b
WP_084182446.1,bcdce733f4b85edf602b36346bd6f6120fc0cf2bddccecc094b6c6113599dc4a,APAZ_d6ef189fc0e86222
WP_084218942.1,06bb3a8ce74791a55edfdd4dd8859d65b2e4c2c5e9b7d069a39a18df5efc4d5c,APAZ_c5e49082999581a0
WP_084234542.1,391a9ade1be0b22a4c7395e5b1030588853e1b3a08a19ec1ed6bb2845932135c,APAZ_e0d843ab56fc4eff
WP_084375251.1,b638d15c095172ef5c2cf92bc06f6c79cda831bb0b641483a6f36b65ed803a93,APAZ_b394db6ee15958e6
WP_084462763.1,b8f4955af304978ed56dfe63f40840caa63673a44d301ec2d07c18ebd64cc17b,APAZ_40d15f324fe3c370
WP_084467687.1,cc27d59138b8519958844c59ddb89bdf29d1c6e99f6b1633a2b36f60ec3bae6c,APAZ_8abdd731ea1dde51
WP_084522028.1,39ee240ea022d7c5b45bc2e1d61c5f691643cad876fbd52f476506060952f253,APAZ_669d9b211add4f37
WP_084600957.1,ab0bdb6001833a5318a3c7d4b1960242a5099e52b832bf28931d16ecc2e6b0bd,APAZ_f9ab09894a25a2dd
WP_084625517.1,cd5a66d002233730c9603978f2db8809863e8579f506e491b25b57b40b9bdab0,APAZ_178d92bc0f54c4d9
WP_084685017.1,0dc3dfac5db2b194557c6081c12383d0183d9b1f9d7d9f47fe67c0abaa1c9e66,APAZ_dc1096b8d9b0805e
WP_085350364.1,9c29580229a859171fa7ce8f2c991e50b45dcdce4fb3973179cb08b847f77605,APAZ_d5b0d5169f482818
WP_085474560.1,ca5380bcbbaded55df44aa9f768e5bcee89ebdd874587b420d5dfa299d048e8e,APAZ_745d60f2beb62f23
WP_085482892.1,944384c876c6d6efcd937d314f96cefa41c8bfb52c83689acb72ec2eee50ad7c,APAZ_846470d2e0d2451b
WP_085773725.1,769339eff6f754b94c7e2ce0a69c78e089c63bbbf973f95df660d0021995fb40,APAZ_a0c3b766017b3468
WP_085809851.1,5a4c1365d52aa399599323fa7f15643c77f3541b60df0995e7331cbbd14fe8a1,APAZ_6af28f2b44be490b
WP_085870580.1,01ff9c102dca3a82ddd9ab044face973d0b662a52ce17a2904cd119f9635b11b,APAZ_3d0e97d983d1a7a9
WP_085933358.1,c94d8be4a6c5676e0c5999688b54e9e6232264012c5a93842a07667349fb2c59,APAZ_a00d3d727c91aba6
WP_085936213.1,10efb76ea4c3461425dda3b10ce16a84c2a66bf5861bee4f4ea9b19ce85742ba,APAZ_8e6d1300880ad490
WP_085937812.1,9bae6d8a2a772af6253c07bbe4c36420c37ce7098bc93cdf5e52df94fe96a330,APAZ_5dae00865da72bb6
WP_085984230.1,13942cece1e577cfb8b356570fa1cbf47010c86d26b9662069bd8bd1d657d478,APAZ_b2c9d53e5dfdc8ef
WP_087252836.1,f0ff959de77e2c932906e7858f68d5bb2604bccc48ea77ff4595dd81901098e3,APAZ_291e2216100525a6
WP_087287470.1,18be7bd25f77a0558200a2b21f0abd6fbb561a627e4eb991f4354fd4539a4487,APAZ_8b09f9f7d009c36a
WP_087292483.1,9f6404c1f941bca3a51629023a4e48b305af3c954d75c71260f6c365b3add8fa,APAZ_21af9d4642a4df67
WP_087337819.1,2b919972ba21e151445c666e40d25e5b0624da62c5c7630dd6168fb6e5ef155d,APAZ_db56ed71c60514eb
WP_087406053.1,d893290a1f820675f6729b5c662e387bfe901c1c9c2961ab97a090fdf15a4e59,APAZ_e9ccd7d222fae623
WP_087738802.1,988bc5387924c26a446b89a74f7a3cf082775865f567d6ece966e28765902007,APAZ_89c417d6d67808cb
WP_088201561.1,f2db70cf4bee95dd9597a150765ce5dc3c246342a54712468a278ef81de1847a,APAZ_eb9f17d5d0de91d4
WP_088492884.1,61c4c608127f76048729d4b0e45f0c75a602bc7d233c9492001df957eb1ee3fe,APAZ_e2b1ab911bdeffc2
WP_088664285.1,3b16027d5b93d5a075675b3f0abfbb7aa7346d824a2ef81b365184cb40ca4064,APAZ_690df67508ab9a77
WP_088892393.1,59b1e69c17f1f17f2d4c7b4f8a9bd490f71223fc46288059ad477d7454052870,APAZ_01bc01ba02b6f60f
WP_089318528.1,8000b26b44ae373e28224d42af45c83a10450019e816821d4f14f1a59041e8e8,APAZ_80fd84205885b554
WP_089334214.1,2d28dff7d88886611103aa3462feb74f866bcc64bc99b0439d9752880dbcb67d,APAZ_f0ae7d13795e5de1
WP_089355802.1,175d52d9b00dd7b58d5c213806350c66fd3a976f744d22b6775cd51096a70a70,APAZ_4c09a8c7c2a340ef
WP_089457547.1,2dc3e404be2b870037523d830c77b2b5d44304a5f77ae93a6b1bca68a4466d72,APAZ_2865cc50b285bb9f
WP_089699120.1,814c7a3bf4f5cb0465894274faf86538dc16034add505c72f428405bbe151861,APAZ_084a67f340c58139
WP_089761443.1,6bd0179e960a8a6ed9a7d4aef8e688a5f3ea98ebd6b1696b0fc7abe70ed42629,APAZ_538b4ae8c3bd3b8a
WP_089769862.1,2b9a0ddddd7b1e83f98b810098dbfe2b31b99fdf90bfd8601d816e7888d2c603,APAZ_b4c387c46beef82a
WP_090072629.1,58416e99eed41788bb09839687de09fb8af10028f53409b65ce1c1f61ccad09b,APAZ_d1b985db12c66db6
WP_090227846.1,1ffe5cb387a855e51e7173c3dfccb6ebfd562ef10e48bfbf8ba56e56e27241fa,APAZ_dcc0f27a76b369f1
WP_090270687.1,1073abb1e3c47e87f412626e45b928265e2df5913966aabc1e59e1846d0be83d,APAZ_2b96cd87984465f4
WP_090603244.1,8b0be27abf0fbfba149acfedd8f4ae58e10290bd3f60cb86338880ba71e77209,APAZ_9af05f6a01edc5f5
WP_090624110.1,86d8d8e08408c73f73b4320b77eb3e939b4362a019c596d4f3399d630fb8ac3e,APAZ_0e5a841267a85668
WP_090828645.1,00b317ad829d0aee9dc8cef8b2f33427a149c1d41a1fec411f457132da293eb4,APAZ_383d3b7c01347b3d
WP_090997603.1,ea0feebf796b130032cd455e52a281d56698245831cac7d9f02e3fe7391f27a8,APAZ_ab2314a5397c7975
WP_091126757.1,ebef3a489c41fc39ab278522b558bb3ff67468b826d34acdd862a8509ea8184e,APAZ_d4ef5dd0430d4f0c
