sequence_id,sequence_sha256,split_group_id
F0T0K7_SYNGF/55-217,77c8bdcdb7595b6a294b2e6b007853e6e7c0ccddf278bd8bfa5cb8058d3e239f,HISG_7a820e144cfa9756
F2F050_SOLSS/53-204,507e4f031da210a7071e628db942c87cdc02f2bc05403874821519c2b906a6cd,HISG_298bee02bf242f96
F2IDA7_FLUTR/51-206,fbf124c184b98645fff61715e60ffde3adc0b518e56f485a47b1b227ebf59f71,HISG_c555ee59122e3a45
F2JGV4_CELLD/53-207,bbb1b2ea1c98c50d990e3d79924443ea373c1303ed0be46da7671719cdf800c0,HISG_905d807832ff3c4c
F2JX57_MARM1/53-205,6646d38d55427d326ec81ae36b0a681066aaf357031196ef07eb578d7f805200,HISG_8d058f563c05892c
F2KP10_ARCVS/48-221,9ab4c94afa61987a65ccdf5a8a3a7d6de4ead7c96b64fc42d3d93df46af697cb,HISG_f823587709c37deb
F2KRS3_ARCVS/48-200,6422e38161a250e0e39cbab57307506b9cec4abfae92f7bce59523db2995ac08,HISG_6b8ca68a16412d04
F2LXL5_HIPMA/49-199,6b063532018bb495fe617a9ff562f23f76ec6dae0b2ac383fb8e989465ba39e4,HISG_94151de438cbf9e5
F2NHU1_DESAR/52-215,664a6e4e9a98f5a77cb35159db63be30ada810239fa02fef7df5a72ae46f9920,HISG_8d9959c36e54a1cb
F2NLS2_MARHT/55-204,1d2e4cc65eaedea02ee31b0cd55f870bfafadeb938ad55f2d75b6a5a5ccf44fc,HISG_5da15b04c6134091
F2NWS4_TRES6/50-205,39969bfc70a214237dc5a223de4d8e2aa4be82ceed29fe45ff242aea4cfaf47d,HISG_5342d4e30a81c8f2
F2RCG4_STRVP/49-203,030661147f5372f235ad271a8b5905947240ae13f88cdfad5c17712cec7fec1a,HISG_bbab2327df0b143a
F2UDU5_SALR5/81-235,9f73c3c39bad736146cb2b1b168e7b6b1178bb203faef71e8a16eba9f357667d,HISG_8502e38a305754b2
F3YXQ4_DESAF/57-219,8d36fcef5e38617779daa3f9c5cc35c25735ce9efb7497ba01dc6ac370c28a3a,HISG_bf7bdfcc1f4f384c
F3ZUJ5_9BACE/50-205,850111f9367ebdefa41063ef1c94556527d10efa877980a08b54ac4c815797a2,HISG_53e81811cf78f85c
F3ZX32_MAHA5/53-206,bea8a9aaba7ff599c2cc222c3294b54853fdcd91284cd33d13c968c3261f425e,HISG_254f1428ed8d794f
F4CX72_PSEUX/49-198,dbd5225b8ec02ba1de01c87b68b73cd0b7daa6a56c32697176eaa1ee8ae342d8,HISG_8a108ba4a1b74c47
F4GZP5_CELFA/49-203,5cb88d321184bedff9341b02f8b4d1b5e5b3b204f1bfb5b3e4282567b2173b89,HISG_bdf8ad5431c1efa6
F4KVG0_HALH1/52-207,7940a545c4183ac0687d72a3e9c8f30203605198b42708ba5c27f82365e4dd10,HISG_6cf82eb2b887e1e4
F4LLT9_TREBD/50-201,b14488b0f553bee4a28812b61853a5d7720d3edc5bafa3f3f0bb6c2e011553df,HISG_a1e32ab82cf70a33
F4LW72_TEPAE/53-204,dcda470f632e15cf7a1190cf23264baa014d0729f3259d1f6a13708f6d86a2af,HISG_61d91b850b370b94
F4PDK2_BATDJ/57-228,a029b1fb422c844814bdfe744f453984f880fa4eb74725b14142e4f9a5e5349b,HISG_e3d275331b74eb97
F4R8I4_MELLP/7-182,a851593a991bffed692022df1fe1678932b78d648f843707ff265f2d3ae12768,HISG_bf08308a85592574
F5XS39_MICPN/54-207,5b9d227439a23a309d43fe1ca8473a3e43f179236ed327a28bb738d87b46241c,HISG_b2c37e87e8db5c58
F5Y989_LEAAZ/50-200,36e4cf363ed0b30ca160ddaeca8db2c84e1df9a845c88f8d6dc0d212f6467754,HISG_500995f9a9f8b242
F5YL03_TREPZ/50-201,0654143c3f129db452ca378d43c9ddffb9b234748d669b5cfdcff8c40116a962,HISG_912e487c613a1de5
F6B7V8_DESCC/57-211,7c29406b201d27b8b5fae9503a1d3465271c38711b7f87d4275b04c5c3e270f9,HISG_5520a8ec09c01e84
F6FV01_ISOV2/49-203,01d80a179f6126295fce215ae3d84208435f71b382456417b0d6012d07d83215,HISG_327f40ee2ffa9402
F6GHT5_LACS5/51-206,365206c6d46f6294f87b07f7c1832f1e863f91bd34d292228f9c8303bd453b30,HISG_e725a4a26be722f5
F7V668_CLOSS/56-209,848ed98d0af755f8f2e9baafe0f530cdc0f39edb41c685a5545523645b187f33,HISG_55b4c5a7619b1024
F7XMV5_METZD/50-204,d08696bd9aa9af39cb880cf324f211df1daa8c4012ec4f465387a1573491baa1,HISG_69a407fa75d959fa
F7YYR5_9THEM/52-206,6c25f4b6e2e8fa8af77aa6bfc651b78f7823d775369efd15fbc821a9206e0a26,HISG_8cb4d16b7a417d11
F8ADJ7_THEID/51-213,2351e529488f82f665d7b98733a3c35f7243c61d10f6c140649714b35a671da5,HISG_c9861b7d0a12a77e
F8AVA5_9ACTN/49-202,335794e3dab5cc923801bf370f99eae9adeed1cbbb0357e1e7d00f313db87d0b,HISG_da88679a322bdbfc
F8C4M0_THEGP/50-212,0d1078859d66a472f4d7e998c1e7941517dc3412a268c1c2c82f42e61e39126a,HISG_358c73455d4aea56
F8E4M3_FLESM/55-205,e7c3337ce3dc66e3ccdb9b51905fd22dab5f7fe24f61ccc712c8d62bcba57ebc,HISG_e0e317f61927e2cf
F8F494_GRAC1/50-202,6e5d6b174031c652d4a7f50a61cf4c3702998c9e8c57ed04447a48c3182609e7,HISG_7e42dcd3f29f1aaa
F8JIL6_HYPSM/55-229,546e5c0ba33e69b092e0fc6c0d4baeca31c260812a17c285dd025e74de868c2a,HISG_f33a31644b0b9a90
F8Q0J7_SERL3/57-223,b104487edd662af52fe840d2e6d9084265d12846ace18cd6590d563d60b5c8df,HISG_e6ea978770a34053
F9XFC0_ZYMTI/58-237,5cd1ddad52ff82c3f03a75cd5ab8991ec77d80e80d7652791d68b7e1245b6fc6,HISG_8d218cdeb5f28be2
F9Z997_ODOSD/51-206,acf08920d4a59e7f97f43f681a0260eb77386c52f7f37e2ada1cd67cb5fe4317,HISG_07970b35a9598932
G0EH85_PYRF1/52-209,9b3713c8286609bf4e91470e6de4da100ed26e10fc635de7120f8fe402f42599,HISG_148dde878c9fc945
G0GFT7_SPITZ/52-203,2f9abbc63ee732f628d92d3cbfaa414011ef831db0f111f7b623739adf950227,HISG_1eff31f8189d8c02
G0J319_CYCMS/52-207,673bcf9ca1f3334edcea11c36ae81e28229aedf9689ecedf795940ebfcd41af1,HISG_0d95b4761c0902df
G0VL76_MEGEL/52-206,888cbd60814e0d4ae49c8716abea692a9d112f4479160f30615b12a4732c09c9,HISG_ebb270a29b000a28
G2Q1H3_THET4/58-253,e646310ba8785f746a668a608af340772c4c0fdddf6bf1826aa9d2ce4fb706ee,HISG_0a4c52e1b8134cc4
G2SMQ7_LIGR2/53-204,380c72ed44399a1d7703b1fcf5287bce432cfd8688afb54100797a0f25bed1a6,HISG_2cf0decef59ebe11
G2XYY1_BOTF4/58-247,a6ead03bb0963dcfa8bc816d5ff0af63a6fc264003a6031ce8e1498df30e6379,HISG_77afeff2e5875956
G3B4M8_CANTC/58-217,328bc1fd12815b6a8c229b1a732c021def0dcb2b1a1ab5c6eb9ad675713e0503,HISG_7c5c1561be43c340
G3JN75_CORMM/68-249,8ee2f3e280c38acb07e72c9f0c4b1c4dd6b904576e4cfdbe9567ee69a2520efd,HISG_33e60772764bca71
G4Q5L4_ACIIR/53-208,15a4740eb5b4a8be2d86dcad7f69c30f4377f3dc27119c92c69463f0b82a366e,HISG_13fd2bb346d18e36
G4QKA3_GLANF/54-219,94d683f6ac77b929ac456dba5068edeba249b620a3ac70b954e3269442c63f78,HISG_d261db399d417d82
G4RPD9_THETK/38-191,50fe81f866d8979fc103c5695acbd3c1309ad1d6a64860092a99c44a06f1e29c,HISG_308711c6a94d186d
G4T0Q2_META2/51-203,33bf4843ce2ec70aa56c06cf66415575c09c7157f1d826bf0fc027a3f9976d6b,HISG_e765a08b3917a5c0
G4THL1_SERID/59-234,d9231980aac6a8c4977c7a9da9b59b5384057c3a6b5b58c595310f4b89d0f6da,HISG_586c61aeffe2da7a
G7DZR8_MIXOS/62-237,5960e89153cdeb933a0dc3a399eb54952600ed26e59c25fa6facc122601c9463,HISG_52b1008c241f563f
G7UNL1_PSEUP/60-225,f827d323b75069cc08fd45230d72f95d34b0d9fc13e0fdace667b0bd1b0e6fa3,HISG_ca3e8273702183ef
G7WLE2_METH6/49-209,3e9087d9ffd52934eb3e7af908b0eb25b60fe20753b7e948b6dedb9f5a2ce539,HISG_d89047ba68b42c71
G8B6A1_CANPC/58-219,b348d49cae41b3c4a98d3d02b88bf00b4b3d68ec57f92ebc55329324fb9a307c,HISG_892837314cbd6297
G8JTQ0_ERECY/58-218,71aa7a0191f943da2f53ee5e3eda758504e641311d42571181690321e5d66e37,HISG_11cd3439cff229f2
G8R6I2_OWEHD/51-206,83e7eaa8fbcaa0ded2c22d5bcd132c969c5869117418aab418e012f76f41d85e,HISG_b5637be37241380f
G8Y6G8_PICSO/58-220,2dda35445bd06d04925b9dccf5996c5d72554501f297b41e797456d8302567be,HISG_a5f6cdc82ee5c59c
G9MGQ1_HYPVG/58-238,6964d95abde2f9f9102e19c5e844c598fe9134233ac805405bfd50d132406c59,HISG_8b66a760fdb55b09
G9WGE5_9LACO/54-204,6af34f37581be4fd7321d2dbfb5a2a57a9fd8544af49d89b705638133f4e6452,HISG_ba7b40ddd161d528
H1XWT2_CALAY/50-205,bcda92d10465e49728a5bfee0505a70507d2c2c5f2e215c0d766ad01accb3ac0,HISG_ffd635918a1d0412
H1Y9T7_9SPHI/51-204,b888806cd4e37269872ae721a01e231f9c95b7c81ef3aae44b54ca0d59d18327,HISG_3391b45043b7dc84
H1Z4J1_9EURY/59-214,e0b67ede99c118d485badb8dbcb56336f5d95f207a9c475c1d410b0fe6f73aad,HISG_ad0b6aa357a9475c
H2B240_KAZAF/58-218,19f8f0492983fcc9c898717d4c67c3b2d5b93ff2a19581ed5bdec610e8d4be0b,HISG_9defe14aafc55c08
H2FVX7_OCESG/53-218,a1b542a1afb8654fb67450aff4b3d398d8ba48f2b04b6555a3b048ef0aee7b8d,HISG_1e366c9f3bf6351b
H3HBM0_PHYRM/64-221,6db902ae9fc4a3f340303b5a2ebe3ee517310ac2b55d0803c2a4c20d8dbe41df,HISG_6a1b9e2c3e549d11
H6BN55_EXODN/58-237,0ac26acc6f7f10ef650abb00076de98837229173801e50c74fb184d365d8a19b,HISG_83f99cb007b73e5a
H6LC46_ACEWD/52-203,b634934a56d4da2ad9879e0c7c23a0376eb9bde4a65c3e470e03138e73dcac79,HISG_5010dc2acb30da2c
H8KV43_SOLCM/51-204,1449fd7a371fa3cc4f7e7d4ee41e50856d849e0e29b597ee816ae21cc7a27933,HISG_a1e92b416d06906e
H8KYS1_FRAAD/54-217,ea6204aa60368488b8bb9acda6a0bf829c473f3b455605c3db3a509e5f5483cf,HISG_40bd64e381d379d5
H8XQQ9_FLAIG/51-206,b0e03db3dc41ebc1d482e62c3e3f0665265c463adfb69d17cbbd29b84d1fa6b6,HISG_6a9578f41bf711cc
H9UL73_SPIAZ/50-202,5015b9f89560e6f7d373dd27a3efaec0c9ea0b8696b1a3fe82451a6f51a22174,HISG_df9b6d34fa8c3223
HIS1_ACAM1/52-207,3b57ffbbfe136ea69d7537596cd543153fcd11c01e4bc3ca96ba9f20da066b1c,HISG_4d553e9f64c58ce5
HIS1_AERHH/53-218,b33c5e56e94b56adaa9f52cdd5d5351b931072c8c2ac844e15f46b04cbae747d,HISG_6480765d784a6547
HIS1_AGRFC/52-228,f40f96fbd6094783d12e9e0d7184f59b2d5dc0b8501383eb7680c269634e04c2,HISG_4a568a722cb113fd
HIS1_ALCBS/54-206,6accbc51013119557a360f4e9bba535c159820ed51a2780012314ea71a294996,HISG_c25fd686d30255c2
HIS1_ALKEH/56-208,7da828a022dc5dafce28f0a523a647e7862ae8b0eb1fc55c0720203679015b1e,HISG_0c7d6f6a253b4e7c
HIS1_ALKMQ/53-205,5e744dc71fc50f0b95d3993b2af7e3b47dbaef882c2757ef6806b0a566e1bb38,HISG_68d35b9b856e7fdc
HIS1_ANADF/56-209,4420699e6fcdc03ee96d9c1ae90ed1375eed92dd21f6d28729caa2421ade69ce,HISG_294c11c28b3ea55f
HIS1_AQUAE/48-201,bb507efe2b27fbdf8489204e2414e997b139a6db71f2c8f908285c1e692d678b,HISG_fa8932b24d98dbcf
HIS1_ARCFU/2-175,60da1589f8b8c8fa47a0824d0bc764296d68674c13767ed02610c1be350ed412,HISG_d0e141470b0273d5
HIS1_AROAE/53-210,5b9383703c5a8df2185698d779fe4e62364c6521597382e5ed1f858b8b301692,HISG_4f361f3a6ff5ef44
HIS1_AZOPC/49-204,674b204be9820f7352084421fb191d0d9e702964c46c64c8cefa76b23f8d2f75,HISG_727e2ae35de84ddf
HIS1_BACTN/49-204,71ef1f5443c7b319905b0f9ce020c609528d44d07403d20bb0f126011f3fe8e3,HISG_5401419a631338f0
HIS1_BIFAA/49-204,3353cd1dc3cc8de5b691471d205e43a9f20893e387dde2e7a860c18570690417,HISG_90aa2caaab3d5950
HIS1_BRUA2/53-226,9c901a4473595d8c4ad8b29c7cec2f1f85f7bd9be46aeec21ac7b33a9eff4691,HISG_48510883266bbb34
HIS1_BUCAI/54-219,bcf2333542440c25f1982350bcac78baa6485577770f59a2d46d191ab60a6412,HISG_6da1bc5b2d8f4afb
HIS1_BUCBP/54-219,a224b66a4e6c2fcd2827a335942cce8bb5698ac1559c5d685d73a2660c98336c,HISG_4c696f87b3b8ae35
HIS1_CALS4/53-205,632ec666c5e18d40d8e6f553b3694a74e5b721b43bddcfa0b465dad09faf7977,HISG_98de8c639d7eea41
HIS1_CAMJE/54-219,7f86ab0091827458254794cf73037a3141195a1383de0d3ecb9c303137faffa7,HISG_d37ddf80a84c350a
HIS1_CANAL/58-214,9e5b8ead95c94a47ca24668ebd68c967c24278fc5c588ead4bc251891c6ec690,HISG_516f68ce1e3a5b49
HIS1_CANGA/58-227,78dcd5d16b9b79e298d3bb3f8e0340f3956f98626149a9130a3fa7dc0fe7a3a5,HISG_d8de14073377e88b
HIS1_CARHZ/53-209,2209a43b2a39c978f0dfb49f2d493cffea9b1edbcc45cc04f64456028192e705,HISG_73e5e05a7381e972
HIS1_CERS4/53-227,9bf4877e19b8a0839c27a40e3464a75fd45f37647f3a80bf6ceedfaf2693f309,HISG_3dcacc09b7bc228d
HIS1_CHLPD/54-215,a77426510ff57cdbf058b4d33f21ad0b7951c59e46b3574bf18f505a3416e501,HISG_0e26c3fe950302a9
HIS1_CITBB/54-210,e07a5e9072618a78fa9ebb8c054218f660b336a2199e5ac5d58100a69c2e0efd,HISG_13b9f3225ef828d1
HIS1_CLOAB/56-209,169e8d3b3ea2e05ec31cb1cac76ea7600ba1f627887a3b8ae8e1d98ffecc11f7,HISG_83f163b8efd5fe83
HIS1_CLOD6/52-201,582c5146837013738e95df6cecec4158a834b5616758dd101788ce4ed3ed2dfa,HISG_387d6ba50656f08a
HIS1_CLONN/55-208,a4df740f4c3ceb8b077552d796fdaaaf6a989fb513bcb5d89537783a3e558261,HISG_547a798cfd2bef05
HIS1_CORA7/49-196,54100756f9e7f8cfdb6414d3ded8dba1ab307dd35dc63c6f4562d7589bb4cff3,HISG_e0715d7d9f8a5990
HIS1_CORDI/49-200,d4fffe70b88da5c17f865cc0957d285c6affbc1a36da8cabf38c8e9a9790c604,HISG_b80123ff6ce4a395
HIS1_CORGL/49-202,051d1ddfc67dbb51221f1327b3673f7d93cbf2b7b382131781ab87b6b38e9349,HISG_7ac80005083d5a22
HIS1_CORJK/49-202,6ad6970751ea2d8cac2e7e5d7fadaebd24b78c6607f5c281940d5eea4e2f9eee,HISG_e35df1da93afbc60
HIS1_CORK4/49-203,809a5577579ee76d4bf2733b855b0a1093360101345f9cfb6aa6c116bb0a71a4,HISG_3faf6b9142f03f49
HIS1_CROS5/52-208,e969ce999616446e32688e98621be22d33442456273d303e5726288404009bb8,HISG_1899e1091ae8140e
HIS1_CYTH3/52-207,ac0f301797ab06560516de27882e51a983e01f34653b3c4fa96a900258f5b022,HISG_1c2e56f7d2195bff
HIS1_DEIRA/60-209,00c5160834de7f50b28ab66742ab940008ab79981a119896e4d0abda82f34484,HISG_e8efee26423f471c
HIS1_DESAL/51-213,9e1512a25d55f179703d894a60236f4e9ee4c689ad55da16463922b36e69d0ee,HISG_ff5df2bdf887eb4b
HIS1_DESHY/55-217,6770977fd9b46135a77f7e97697889b9cb29d5bd610343291e64678a417faeb4,HISG_b7f03810199d7d46
HIS1_DESOH/51-213,22ed8930bc3fed426a6e62ef50ff5174f7128b7777bd102d32b9a63b760f7e53,HISG_e3c9426f5b579ed8
HIS1_DICTD/48-199,0c3d5bb12767d506c51a33d85757e558068a3079f4b986a05ca80950e385eb9d,HISG_d30f9a9f476dab76
HIS1_ECOLI/54-219,0737785efea5836dee81092f8e1b0715a27535c2d51547d44febccd4e2d92a79,HISG_5171e041258b987c
HIS1_EREGS/58-218,10b3dfd39c00157e0f12a7b74993adc6c2c4de27566f79bebe39b985f92eb3ce,HISG_591637c45c161c0f
HIS1_GEMAT/49-212,2bcbec5c77bf93bb03834ec8878edc5b5c4266527251e23a152d69521a46298b,HISG_d3e82a2466652b21
HIS1_GEOUR/51-213,a8b8c8425590f6fe5f69bc476ec6a4ae54f4438b71db9e2686799e3c32b2396d,HISG_62b08246906a4c6a
HIS1_GLOC7/52-208,730c7cd9ff9f2e5ef77cbeecbdec9581ca5e12714cace6e26bd034ab66fe226c,HISG_e4fc8dd32481307e
HIS1_GLOVI/53-208,6897b8f0f7aaa4844531889f46c259151e05ed4762ae6becac392a9047497722,HISG_eb3a62eb9903061a
HIS1_HAEIN/58-223,dc54400336922616c7eed88351170619b8f7436876d5ac606b9416c2318a1630,HISG_8aad4348c663d4c9
HIS1_HAHCH/54-206,599fdca6e44b81d36197154516b995806d4797e5277612f9a5d3888eb3c70447,HISG_d5f8f449d5b890f7
HIS1_HALH5/53-205,4085623c0400f493da54309cd9f2c0982477a8966fbe24c30bb480667cbfdbba,HISG_3f43514533b1c241
HIS1_HALHL/54-205,082f40f764a096caa8a8be618d95b396145fe1bcf1f8a9b633843c683b6d1622,HISG_6685c69c0fc10694
HIS1_HALMA/49-198,84502296e198260ade93c872aa5aa1ae947c10b4c533da7ab6c7582f65e856f2,HISG_416ca96ede1ca6fb
HIS1_HALOH/55-211,97d6460c5d3af1ed030d7d2006aed2ef6f528eed55bd84fee5f244f96d76c2fc,HISG_6f66ba009ca0d533
HIS1_HALSA/49-203,281d064cd909f7f29dc104d3aa7bb6c0d043064f8715dd87fb809e12eede3370,HISG_9db051b2f0adfee0
HIS1_HALWD/49-202,b57dfbc910545488010dd590a3a06b3c9b5670c57b740515a6315b839574737e,HISG_70bf9ff5fa3e2ef5
HIS1_HELHP/47-200,157e916f7a707c7dc3b2dd4bfdb112d65325b7ae1807b03dc6a0c804383fafac,HISG_186950cb65da884b
HIS1_HERAR/62-218,efe0b163ed053b9d85a47aa9ca1c0498b9c4270214ae6e67f9a802b6b7ca0308,HISG_e99369545f253db8
HIS1_IGNH4/49-203,deb214862f1d089001d67ebac4e34d7c13a8cd1debbe0a9a2432826087dee746,HISG_9451617185d6466f
HIS1_KOCRD/49-202,f5165c51e93194f99f346d377d04f1496bb9a1fc43682a16947d1d5f13bb2cf1,HISG_de47a811a760f717
HIS1_KORVE/49-210,7526e4dc952bff4b2195ff7e6cc347cef76fbe9a1d5617d20f24415eb1467cf1,HISG_4ca1622b93b0d0bc
HIS1_LACLA/50-204,678127de6e90fce74cf0ec598781ccceeaca1bdb25584c031e8a56ea4d91f83c,HISG_74a5b997c88b0710
HIS1_LACPL/57-207,a25bf589df1d378ea0e2167b36cb18d912c9f142a8cb0f53a6e3c9945d8faf3a,HISG_2231a17274ce7664
HIS1_LEPBP/51-203,62b429a9ef6ed6b3ba0b740337a18cbb1aad65dd1687a94e3504712a5d9d50dc,HISG_492b9c649654c295
HIS1_LEPIN/51-198,2c062b29581f0873e03b2b062e8d9d9b62f0caf1330b2534485e880eb975aed4,HISG_42305a104613c36d
HIS1_LISMO/53-205,4fe0a6c97646e28517428e1d51b13e5eeed7699c6265b4d735457f1c465dc70d,HISG_ed7384817bde00fd
HIS1_MARMM/52-210,59ac72ce7fb5f7e9f137833fb2c5325803a67533758907697f46d4e0e7b3a3c6,HISG_492d7b6f4f81a81c
HIS1_METAC/51-205,404b266de544dd4224d9bcdcba248c03d118db66d959b326eaeb9aefc2a4d9b9,HISG_4bf56ecd898f90f7
HIS1_METAR/50-205,2138d827d17365a7ab228eef19ff1bcdc363401ae7f4d09eb88ccea2a24167e6,HISG_ef25d2aa1d9b3eb3
HIS1_METCA/51-201,9cf67037a2f44724e1e6575dca6c386ba6873253edaec2605a27132483d5a48b,HISG_7fad1e09f470bfb3
HIS1_METFK/51-205,8dfac6f44e4a793bfc02179a6c2734ee42d6967c23e553613a4ed614caa1fa8a,HISG_9562fc03d1d879b4
HIS1_METJA/49-209,9095dcff06033d785c9fa3491420a46c425e7af944493d2be12fc594182007c1,HISG_e32388a35980adbb
HIS1_METKA/50-203,44498514f1a7e94b3998e20181f1b5bc0bfe6d70d2cefb75f145afcf587a6484,HISG_67699c77b60a1899
HIS1_METMP/49-209,66acbcc837581e5311a3125e5ce4823ca0a7bee3054ca8b29e27c6b0953186bc,HISG_7cc197bd3e49b0c3
HIS1_METS5/49-206,f3ee68501f9ce02f7e9566c4dc83876b8c0a44a97bae953feeaca2adc19a39ac,HISG_e231edcc1d1ea6f2
HIS1_METTH/51-207,10a0d777412689abbdeb1b18e3a63fad6351ebedd95e6b55ee77f4303ce20483,HISG_310fa2a347d9c64e
HIS1_MICLC/49-203,5640c4162fc4b1efa090bd0498d165e46ccec73e689248eb8c8260bf80e5252b,HISG_42f72e553bda2c27
HIS1_NATPD/49-200,71ead46b1cadbbac96a48c0c144023a352c8ab1a2c892ede9429bf42bc66b890,HISG_1a076819fb75d782
HIS1_NITSB/47-200,744c825f11cbbbd3877f9d28c59622209c83280759b5daa8847a2a77052d85bc,HISG_8e9128682f5c4b1f
HIS1_NOVAD/58-213,45640ed7ae30aa9eef2461cbae2982b6da1606231146a0097fb90c7fb5bc34ec,HISG_78281ab45c837d89
HIS1_OCEIH/53-205,cd757a8892201a9ab8169e18392b204b8fbbf01285624a40e5446ea77d988c48,HISG_1f24eac378ff3be0
HIS1_PASMU/54-219,3b0a7e9b5d83cc1e5da6523f0b97d1affeb47b4a820a0fff6ccb465ae18cbb04,HISG_13b9600cd6546797
HIS1_PELPD/51-213,7916595f70321414c86417e090312957917b7d66335365b8f9705bac6ccfdeb0,HISG_821eb862a724d784
HIS1_PELTS/49-210,cc1050251cb29847b0bef67bbb92b3db06ab02fa4fa5f06f8780a9ab029d2e3f,HISG_1cc62c4e9ecbb520
HIS1_PHOPR/53-218,b0aaeb3e15333401ce2f988879497e3a069ba905659485c48eb5dc9d824679c0,HISG_6f679b7adb951663
HIS1_PROMA/52-207,62d98205bcd04b5e9cd00422e148085ddfb2289783c6da0ae8f1bc219796370d,HISG_dd5b7b8206934889
HIS1_PROMT/52-207,fd17ea12083e1f0c7d9e5ae41b37842c23f99eeabcbaf71ae938cdec7ae06eb6,HISG_85a7a5f4523829ee
HIS1_PSYIN/53-218,58b615ba4bc7bd55f2ef6d68f6e48290fa9bd9965b24d497287657302c5d87a7,HISG_5f20860d27ed8482
HIS1_PYRAE/49-203,32d9960e34e02bbd618bcb086c07d40c97d4a6f5a2b75fa0400a5588e7d0ea19,HISG_d95267fce8352ac4
HIS1_PYRFU/46-199,89a858d33776cc7f386e59bbb04f950431aaf3eda48885304eb4e10f2a3f7a26,HISG_57791f4bef7fef39
HIS1_RHOBA/67-220,27133b4cbe7489cd1fad489855740ed8f56d8f0de96525d4cb36ec0ea1ca4d60,HISG_fe7f84c4b4f96fa3
HIS1_RHORT/63-220,9eae7ac3359eff383123e632d322c1fb54a836ba2599fc9dd80b4e02a193f4c1,HISG_0d3477e2b26c5c42
HIS1_RUBXD/51-204,4602b8bb8a6cb7d9539e1c438e00f438d8ae023d99a6a31e9bc33219c98da2f5,HISG_ae9f9167ea6277fa
HIS1_SACD2/53-205,a824334b3b5bfe926a49e80df46871915ee979a97e1e0039f656cb739e1ae5c6,HISG_497331501562f85c
HIS1_SACEN/49-203,c53c2cb4968fcf35d979cf2c17f16070220232f5364b330571da2f2f25d546c4,HISG_0561a7a7d911cde2
HIS1_SACS2/53-211,1d67d500fea7e2b511c963d3de04b1e437ccf7c804a879bb948567495b6e0746,HISG_61392910dd88dff4
HIS1_SALRD/49-204,b6f926a1193a1bf89c599560aec050d582ce740f9d6d410371aa2e78d682c562,HISG_b52cf9cfb4e9b7d4
HIS1_SCHPO/58-231,6501a3c18a84d05eec9ba0aa209d5e2391752ed2f58315860c93bb1591064dd8,HISG_53ecec515dd55e30
HIS1_SHOC1/52-203,4c118fa95cff91c95d873a49cdd29ceb0d69cf1a03e90bb671871cd5b8156441,HISG_605d7f126ad6c30f
HIS1_SORC5/54-204,97cb73a346a67409e56ed2eb054c7f386c47eb8ff2ccbb77bbf7bf039873b77b,HISG_393e554681358e52
HIS1_SPHAL/61-216,8c8d56b86ffba46d938f9ad69baf071d477b5e523c99677cde055a45c15f6b5e,HISG_dc9375163b5c3d1f
HIS1_STAA8/51-198,8824bdb1eb57d111b7e46e6a183558b32fafae41de46450741a306025cae6baa,HISG_a5278ca8ec6734dd
HIS1_STAEQ/51-198,e1f6543c6b8ae0639a94d5dc25755c442136367d74cb2ab7590a4f91217f37bd,HISG_8e52ebd3a3d6ffbd
HIS1_SULAC/49-206,6e8e6e3c86efc2c4b13769d3f002cf8bd23467be2bc8f4791d0dcfa965ec66dc,HISG_8223eb2b00199923
HIS1_SULTO/49-206,d6f1dd077e025914e371363c22c6b36970f52662a23a76f58b8b792bdaec4538,HISG_a1ea5bbe1bbce258
HIS1_SYMTH/54-210,b01bfb9b183acc9bd6c14bdffefe10fb672221c49c19a8033c1179fbcd9bdf84,HISG_ae70027040682d0e
HIS1_SYNC1/54-210,a6eb9cb5279ebaca8224ba3dc21c36301f8c50802b7d78d3b4d15a690ce0b9a4,HISG_e7883c617bb3b67c
HIS1_SYNE7/52-208,1a5b99968aa0b68c711bb95320c318030cce31af6a707d631ecd24611ad5e3ea,HISG_7202e7aab1e0866c
HIS1_SYNJB/65-225,b7c7ffd727696aa4be175380d293ffadb7c1bdff0c6babe3eed57f0f3040bade,HISG_4232bef08b6b9e06
HIS1_SYNR3/52-208,6d3bf491160ba9f782a9ad182937132ae2ab66729b4ccd7407a24edae8933a3a,HISG_a61a054435fa89d2
HIS1_SYNWW/55-210,f6ec4af3da61cac5ea3f3859fe9ab2aa8c52d6bc191705da8d6fdd36d87f36b9,HISG_52d0b1474042ebfb
HIS1_SYNY3/52-208,d40f3df3f25740921b89246aca23967415646ef1c8150a83423c0aabc2d1a4b2,HISG_7263de7ee43e3f1f
HIS1_TERTT/53-205,f8546748e7fd86223d633947cc33fd688af531938fbbca04623312a0c76bef1a,HISG_e16ff524d4ebf5fe
HIS1_THEKO/44-197,cfb979c586ecff2f8af1db322ed534de081e6ac534a0f245285e49657f22e3f2,HISG_18e86ee59da20ccf
HIS1_THEMA/45-196,f6885d9c116b6ae8bfd0fe5889a1a22c95a489614a263634f521c41d6052a0ff,HISG_e30acb94b569d805
HIS1_THET8/53-202,c4706918c3e1259f5ccb113413e0d7e3d7afc9c64b90642a45f7924590e4437b,HISG_9d3e2f0e882219f5
